artifact_group,method,requested_far,tar_percent,far_rule,actual_far,checkpoint_sha256,calibration,review_status,finite_evidence,source,source_sha256,original_csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,1e-06,90.26,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 9712, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 50205765744, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/channelwise_epoch14/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,1e-05,93.57,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 9712, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 50205765744, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/channelwise_epoch14/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.0001,95.54,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 9712, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 50205765744, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/channelwise_epoch14/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.001,96.96,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 9712, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 50205765744, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/channelwise_epoch14/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.01,97.92,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 9712, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 50205765744, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/channelwise_epoch14/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.1,98.57,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 9712, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 50205765744, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_epoch14/channelwise_epoch14/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,1e-06,87.49,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/channelwise_residual6/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,1e-05,93.56,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/channelwise_residual6/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.0001,95.78,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/channelwise_residual6/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.001,97.37,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/channelwise_residual6/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.01,98.42,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/channelwise_residual6/ijbc_tar_at_far.csv
channelwise_ijbc96_guarded_resume_20260914,ijbc-IJBC,0.1,99.05,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/finite_audit.json""}], ""logs"": [{""nonfinite_augmented_embedding_rows"": [7931], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration1000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [110], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_lr1e4_3000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [104], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head2000_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [9712], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/epoch14_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_residual6_eval_step.out""}, {""nonfinite_augmented_embedding_rows"": [0], ""path"": ""work_dirs/channelwise_ijbc96_guarded_resume_20260914/calibration_head_random_eval_step.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_ijbc96_guarded_resume_20260914/ijbc_calibration_epoch14_residual6_full/channelwise_residual6/ijbc_tar_at_far.csv
channelwise_template_supervised01_20260915,ijbc-IJBC,1e-06,89.23,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_supervised01_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_supervised01_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_supervised01_20260915,ijbc-IJBC,1e-05,93.85,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_supervised01_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_supervised01_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_supervised01_20260915,ijbc-IJBC,0.0001,96.06,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_supervised01_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_supervised01_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_supervised01_20260915,ijbc-IJBC,0.001,97.49,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_supervised01_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_supervised01_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_supervised01_20260915,ijbc-IJBC,0.01,98.38,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_supervised01_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_supervised01_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
channelwise_template_supervised01_20260915,ijbc-IJBC,0.1,99.06,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [{""embedding_nonfinite_rows"": 0, ""keys"": [""nonfinite_values"", ""embedding_nonfinite_rows"", ""batches"", ""source_images"", ""augmented_embeddings"", ""target"", ""audited_input_rows"", ""audited_output_rows"", ""scope""], ""nonfinite_values"": 0, ""path"": ""work_dirs/channelwise_template_supervised01_20260915/ijbc_full/finite_audit.json""}], ""logs"": []}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/channelwise_template_supervised01_20260915/ijbc_full/pair_geometry/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_refine125_20260908,ijbc-IJBC,1e-06,77.72,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [1], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/slurm-357472.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_refine125_20260908,ijbc-IJBC,1e-05,87.14,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [1], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/slurm-357472.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_refine125_20260908,ijbc-IJBC,0.0001,92.76,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [1], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/slurm-357472.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_refine125_20260908,ijbc-IJBC,0.001,95.81,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [1], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/slurm-357472.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/result/controlled_d2/ijbc_tar_at_far.csv
controlled_degree2_tail_ms1mv3_refine125_20260908,ijbc-IJBC,0.01,97.61,historical_nearest,unknown,unknown,unknown,needs_review,"{""audits"": [], ""logs"": [{""nonfinite_augmented_embedding_rows"": [1], ""path"": ""work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/slurm-357472.out""}]}",docs/0915_result/selection_evidence.json,b3b3e645064c9908daf001457c568f17a43bbe1472855cd30b3113527fa81d28,work_dirs/controlled_degree2_tail_ms1mv3_refine125_20260908/ijbc_best/result/controlled_d2/ijbc_tar_at_far.csv
